TranscriptID	hyva<1>	chfle<2>	neno<3>	cyca<4>	sama<5>	chfus<6>	isnoc<7>	pabor<8>	cebra<9>	gafa<10>	gopla<11>	gonor<12>	golob<13>	nema<14>	exadia<15>	enqua<16>	hehe<17>	stmer<18>	hemag<19>	stgag<20>	sthad<21>	acte<22>	ando<23>	oula<24>	macdac<25>	heaur<26>	hecri<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>
OG0006880	[1227-1227]	[2068-2068]	[3102-3102]	[527-527]	[857-857]	[264-264]	[738-738]	[719-719]	[2019-2019]	[725-725]	[321-321]	[749-749]	[762-762]	[3788-3788]	[1494-1494]	[986-986]	[2488-2488]	[1582-1582]	[1819-1819]	[2302-2302]	[3295-3295]	[7625-7625]	[1340-1340]	[2597-2597]	[1612-1612]	[2944-2944]	[1974-1974]	[108.536-12786.8]	[255.275-5702.01]	[173.819-7678.04]	[166.545-4610.23]	[91.4114-2652.81]	[83.881-2768.02]	[224.597-6477.54]	[197.592-4810.43]	[302.764-5019.33]	[290.124-6207.97]	[152.892-2542.38]	[234.391-1233.91]	[359.053-1592.6]	[526.817-9908.51]	[504.855-6477.54]	[740.555-5019.33]	[997.496-5949.62]	[955.949-5019.33]	[997.496-4234.47]	[1133.28-4810.43]	[1343.46-5702.01]	[1086.08-6207.97]	[1182.52-8011.44]	[651.786-5237.29]	[955.949-4418.36]	[1287.52-4610.23]
OG0003643	[929-929]	[38-38]	[2949-2949]	[1731-1731]	[3959-3959]	[191-191]	[351-351]	[2481-2481]	[3177-3177]	[1097-1097]	[2553-2553]	[2224-2224]	[2653-2653]	[2249-2249]	[1022-1022]	[72-72]	[1006-1006]	[574-574]	[340-340]	[457-457]	[885-885]	[1525-1525]	[1059-1059]	[1572-1572]	[313-313]	[292-292]	[296-296]	[73.7202-8722.27]	[159.573-3572.32]	[70.6111-3144.57]	[290.124-8011.44]	[215.21-5949.62]	[152.892-5019.33]	[215.21-6207.97]	[244.611-5949.62]	[680.128-11256.1]	[234.391-5237.29]	[425.772-7052.29]	[1086.08-5702.01]	[1182.52-5019.33]	[189.328-3572.32]	[146.488-1887.9]	[152.892-1040.85]	[290.124-1733.98]	[278.011-1462.74]	[255.275-1086.08]	[244.611-1040.85]	[302.764-1343.46]	[315.952-1809.3]	[526.817-3572.32]	[463.634-3727.46]	[140.352-651.786]	[159.573-549.733]
OG0006914	[3143-3143]	[2651-2651]	[3015-3015]	[1166-1166]	[4152-4152]	[60-60]	[1341-1341]	[535-535]	[291-291]	[290-290]	[470-470]	[529-529]	[764-764]	[630-630]	[6058-6058]	[1654-1654]	[2831-2831]	[684-684]	[911-911]	[825-825]	[2863-2863]	[1943-1943]	[1161-1161]	[859-859]	[355-355]	[1069-1069]	[592-592]	[134.47-15814.6]	[224.597-5019.33]	[224.597-9496.18]	[206.214-5702.01]	[128.833-3727.46]	[87.5662-2888.24]	[140.352-4234.47]	[128.833-3281.14]	[95.4235-1592.6]	[189.328-4058.24]	[103.978-1733.98]	[255.275-1287.52]	[302.764-1343.46]	[315.952-5949.62]	[549.733-7052.29]	[463.634-3144.57]	[444.301-2652.81]	[624.624-3144.57]	[504.855-2144.76]	[624.624-2652.81]	[740.555-3281.14]	[390.995-2237.92]	[483.807-3281.14]	[359.053-2888.24]	[266.401-1233.91]	[425.772-1526.29]
OG0002838	[145-145]	[982-982]	[1146-1146]	[0-0]	[1595-1595]	[49-49]	[62-62]	[632-632]	[285-285]	[405-405]	[209-209]	[303-303]	[453-453]	[685-685]	[444-444]	[265-265]	[1270-1270]	[378-378]	[271-271]	[206-206]	[666-666]	[1409-1409]	[3419-3419]	[1857-1857]	[3472-3472]	[2852-2852]	[2440-2440]	[19.8791-2436.55]	[59.4158-1343.46]	[30.9365-1401.83]	[19.0104-549.733]	[5.62765-181.409]	[49.9707-1592.6]	[64.7757-1969.91]	[38.498-955.949]	[103.978-1733.98]	[113.291-2436.55]	[83.881-1401.83]	[128.833-680.128]	[181.409-772.751]	[159.573-3013.68]	[197.592-2436.55]	[315.952-2144.76]	[504.855-3013.68]	[224.597-1133.28]	[166.545-709.7]	[159.573-680.128]	[181.409-772.751]	[997.496-5702.01]	[772.751-5464.71]	[877.969-7052.29]	[1401.83-6207.97]	[1401.83-5019.33]
OG0000265	[879-879]	[17-17]	[1183-1183]	[0-0]	[1061-1061]	[0-0]	[355-355]	[651-651]	[146-146]	[180-180]	[418-418]	[366-366]	[615-615]	[888-888]	[928-928]	[215-215]	[652-652]	[821-821]	[1169-1169]	[202-202]	[305-305]	[406-406]	[118-118]	[250-250]	[282-282]	[341-341]	[193-193]	[19.0104-2335.13]	[23.7481-549.733]	[3.71736-206.214]	[6.85578-215.21]	[0.701057-45.8172]	[4.83427-181.409]	[70.6111-2144.76]	[64.7757-1592.6]	[76.9642-1287.52]	[91.4114-2055.48]	[73.7202-1233.91]	[197.592-1040.85]	[224.597-997.496]	[123.431-2335.13]	[123.431-1526.29]	[118.253-806.344]	[146.488-877.969]	[255.275-1287.52]	[266.401-1133.28]	[215.21-916.131]	[118.253-526.817]	[103.978-598.592]	[91.4114-624.624]	[59.4158-504.855]	[123.431-573.644]	[140.352-483.807]
OG0005982	[144-144]	[140-140]	[416-416]	[329-329]	[1225-1225]	[122-122]	[341-341]	[1038-1038]	[785-785]	[507-507]	[954-954]	[839-839]	[1162-1162]	[790-790]	[462-462]	[279-279]	[419-419]	[234-234]	[272-272]	[287-287]	[492-492]	[1791-1791]	[284-284]	[760-760]	[287-287]	[617-617]	[465-465]	[27.1135-3281.14]	[87.5662-1969.91]	[42.0021-1809.3]	[73.7202-1969.91]	[67.6314-1969.91]	[67.6314-2237.92]	[108.536-3281.14]	[123.431-3013.68]	[224.597-3727.46]	[128.833-2768.02]	[181.409-3013.68]	[425.772-2237.92]	[483.807-2055.48]	[118.253-2237.92]	[118.253-1526.29]	[159.573-1086.08]	[189.328-1133.28]	[146.488-740.555]	[146.488-624.624]	[159.573-680.128]	[181.409-772.751]	[244.611-1462.74]	[290.124-1969.91]	[166.545-1343.46]	[197.592-877.969]	[290.124-997.496]
OG0004084	[239-239]	[600-600]	[591-591]	[63-63]	[668-668]	[0-0]	[550-550]	[378-378]	[534-534]	[669-669]	[168-168]	[592-592]	[378-378]	[1168-1168]	[465-465]	[448-448]	[1642-1642]	[346-346]	[869-869]	[791-791]	[581-581]	[1692-1692]	[121-121]	[585-585]	[520-520]	[937-937]	[451-451]	[25.9437-3013.68]	[64.7757-1462.74]	[23.7481-1086.08]	[15.882-463.634]	[5.91539-189.328]	[3.52108-146.488]	[99.6098-2888.24]	[99.6098-2436.55]	[108.536-1809.3]	[123.431-2652.81]	[108.536-1809.3]	[140.352-709.7]	[224.597-997.496]	[159.573-3013.68]	[152.892-1969.91]	[224.597-1526.29]	[266.401-1592.6]	[359.053-1809.3]	[290.124-1182.52]	[359.053-1526.29]	[329.713-1401.83]	[224.597-1343.46]	[197.592-1401.83]	[95.4235-772.751]	[278.011-1287.52]	[344.071-1233.91]
OG0005911	[1621-1621]	[117-117]	[1329-1329]	[2177-2177]	[1599-1599]	[84-84]	[1102-1102]	[1833-1833]	[327-327]	[253-253]	[282-282]	[244-244]	[771-771]	[1188-1188]	[799-799]	[136-136]	[820-820]	[356-356]	[1109-1109]	[495-495]	[461-461]	[827-827]	[771-771]	[1603-1603]	[183-183]	[482-482]	[294-294]	[70.6111-8359.3]	[113.291-2542.38]	[70.6111-3013.68]	[166.545-4610.23]	[134.47-3727.46]	[64.7757-2144.76]	[113.291-3423.63]	[181.409-4418.36]	[189.328-3144.57]	[103.978-2335.13]	[76.9642-1287.52]	[159.573-841.396]	[206.214-916.131]	[152.892-2888.24]	[140.352-1809.3]	[159.573-1086.08]	[244.611-1462.74]	[278.011-1401.83]	[266.401-1133.28]	[315.952-1343.46]	[234.391-997.496]	[255.275-1462.74]	[374.685-2652.81]	[390.995-3144.57]	[128.833-598.592]	[206.214-709.7]
OG0005251	[470-470]	[3803-3803]	[2934-2934]	[72-72]	[878-878]	[62-62]	[454-454]	[751-751]	[491-491]	[1938-1938]	[1994-1994]	[1892-1892]	[2851-2851]	[1505-1505]	[2108-2108]	[753-753]	[3166-3166]	[1286-1286]	[1515-1515]	[2829-2829]	[2247-2247]	[1183-1183]	[1400-1400]	[1439-1439]	[1388-1388]	[2709-2709]	[1418-1418]	[70.6111-8359.3]	[197.592-4418.36]	[123.431-5237.29]	[73.7202-2055.48]	[28.3341-806.344]	[40.2128-1343.46]	[206.214-5949.62]	[108.536-2652.81]	[146.488-2436.55]	[374.685-8011.44]	[504.855-8359.3]	[955.949-5019.33]	[1133.28-4810.43]	[359.053-6758.81]	[444.301-5702.01]	[526.817-3572.32]	[709.7-4234.47]	[955.949-4810.43]	[877.969-3727.46]	[997.496-4234.47]	[1233.91-5237.29]	[598.592-3572.32]	[504.855-3423.63]	[504.855-4058.24]	[806.344-3572.32]	[1040.85-3727.46]
OG0004072	[1542-1542]	[852-852]	[1409-1409]	[0-0]	[1447-1447]	[196-196]	[31-31]	[273-273]	[335-335]	[990-990]	[1532-1532]	[1835-1835]	[2220-2220]	[721-721]	[960-960]	[1490-1490]	[3219-3219]	[4082-4082]	[2005-2005]	[8741-8741]	[6678-6678]	[7098-7098]	[2489-2489]	[2261-2261]	[1684-1684]	[1891-1891]	[1958-1958]	[52.1836-6207.97]	[80.3491-1809.3]	[38.498-1733.98]	[27.1135-772.751]	[8.71577-278.011]	[95.4235-3013.68]	[99.6098-2888.24]	[23.7481-598.592]	[73.7202-1233.91]	[302.764-6477.54]	[344.071-5702.01]	[806.344-4058.24]	[955.949-4234.47]	[329.713-6207.97]	[549.733-6758.81]	[997.496-6758.81]	[1287.52-8011.44]	[1809.3-9101.01]	[2144.76-9101.01]	[2237.92-9496.18]	[3727.46-15814.6]	[1133.28-6477.54]	[1343.46-9101.01]	[841.396-6758.81]	[841.396-3889.33]	[1040.85-3572.32]
OG0004437	[4649-4649]	[3402-3402]	[5407-5407]	[24-24]	[2090-2090]	[589-589]	[2047-2047]	[2881-2881]	[481-481]	[4474-4474]	[2154-2154]	[2417-2417]	[3379-3379]	[6957-6957]	[2876-2876]	[2054-2054]	[6893-6893]	[3076-3076]	[5675-5675]	[3413-3413]	[3926-3926]	[7550-7550]	[4432-4432]	[4243-4243]	[2574-2574]	[2249-2249]	[3020-3020]	[224.597-25240.6]	[374.685-8359.3]	[173.819-7678.04]	[134.47-3727.46]	[49.9707-1462.74]	[197.592-6207.97]	[483.807-13921.3]	[302.764-7358.52]	[290.124-4810.43]	[806.344-17965.2]	[806.344-13342]	[1133.28-5702.01]	[1401.83-5949.62]	[955.949-17965.2]	[916.131-11744.8]	[1343.46-9101.01]	[1733.98-10338.7]	[2055.48-10338.7]	[1887.9-8011.44]	[2144.76-8722.27]	[1733.98-7678.04]	[1661.79-9496.18]	[2055.48-13921.3]	[1526.29-12254.7]	[1233.91-5464.71]	[1401.83-4810.43]
OG0005083	[3641-3641]	[4374-4374]	[20981-20981]	[4067-4067]	[8844-8844]	[1532-1532]	[7872-7872]	[17711-17711]	[24010-24010]	[3450-3450]	[3713-3713]	[3873-3873]	[5686-5686]	[13915-13915]	[7749-7749]	[3859-3859]	[15942-15942]	[3492-3492]	[8234-8234]	[9176-9176]	[8501-8501]	[38649-38649]	[38949-38949]	[23063-23063]	[9577-9577]	[11194-11194]	[5287-5287]	[549.733-64294.8]	[1592.6-35462.2]	[877.969-38608.4]	[1233.91-33986.6]	[709.7-20408.4]	[651.786-21294.5]	[1733.98-49822.9]	[2768.02-69999]	[5019.33-82970.3]	[1526.29-32572.4]	[955.949-15814.6]	[1887.9-9496.18]	[2237.92-9908.51]	[2436.55-45762.9]	[2542.38-32572.4]	[3727.46-25240.6]	[5464.71-32572.4]	[3727.46-18745.3]	[3144.57-13342]	[4234.47-17965.2]	[4234.47-18745.3]	[8011.44-45762.9]	[12254.7-86572.6]	[10338.7-86572.6]	[3889.33-17965.2]	[4058.24-14525.8]
OG0003765	[13965-13965]	[212-212]	[1490-1490]	[23-23]	[932-932]	[175-175]	[7-7]	[725-725]	[221-221]	[389-389]	[724-724]	[567-567]	[662-662]	[374-374]	[1067-1067]	[884-884]	[1724-1724]	[300-300]	[329-329]	[733-733]	[272-272]	[187-187]	[0-0]	[5-5]	[491-491]	[352-352]	[409-409]	[76.9642-9101.01]	[49.9707-1133.28]	[40.2128-1809.3]	[56.9019-1592.6]	[25.9437-740.555]	[70.6111-2335.13]	[40.2128-1182.52]	[15.882-408.014]	[99.6098-1661.79]	[91.4114-1969.91]	[128.833-2144.76]	[290.124-1462.74]	[290.124-1287.52]	[83.881-1592.6]	[99.6098-1287.52]	[83.881-573.644]	[54.4926-344.071]	[255.275-1287.52]	[181.409-740.555]	[197.592-841.396]	[215.21-955.949]	[19.0104-118.253]	[3.52108-30.9365]	[0.0658259-5.91539]	[197.592-916.131]	[206.214-709.7]
OG0003246	[448-448]	[832-832]	[15223-15223]	[201-201]	[1037-1037]	[745-745]	[438-438]	[2381-2381]	[1741-1741]	[636-636]	[955-955]	[1085-1085]	[1747-1747]	[1153-1153]	[1453-1453]	[710-710]	[4101-4101]	[364-364]	[1840-1840]	[1546-1546]	[0-0]	[1919-1919]	[1184-1184]	[1630-1630]	[520-520]	[1113-1113]	[1260-1260]	[80.3491-9496.18]	[244.611-5464.71]	[189.328-8011.44]	[290.124-7678.04]	[95.4235-2652.81]	[152.892-5019.33]	[197.592-5949.62]	[224.597-5464.71]	[504.855-8359.3]	[234.391-5019.33]	[224.597-3727.46]	[526.817-2652.81]	[651.786-2888.24]	[278.011-5237.29]	[359.053-4418.36]	[444.301-3013.68]	[573.644-3423.63]	[740.555-3727.46]	[573.644-2335.13]	[997.496-4234.47]	[0.0214774-4234.47]	[504.855-2888.24]	[598.592-4058.24]	[483.807-3889.33]	[390.995-1809.3]	[624.624-2237.92]
OG0004317	[102-102]	[0-0]	[481-481]	[49-49]	[331-331]	[0-0]	[218-218]	[198-198]	[309-309]	[168-168]	[351-351]	[121-121]	[179-179]	[478-478]	[215-215]	[65-65]	[1646-1646]	[287-287]	[455-455]	[597-597]	[254-254]	[225-225]	[240-240]	[70-70]	[110-110]	[215-215]	[126-126]	[5.91539-841.396]	[13.2428-315.952]	[1.60192-113.291]	[11.5378-344.071]	[3.92217-140.352]	[2.21797-103.978]	[42.0021-1287.52]	[47.8498-1182.52]	[59.4158-997.496]	[47.8498-1086.08]	[45.8172-772.751]	[91.4114-483.807]	[70.6111-315.952]	[59.4158-1133.28]	[54.4926-680.128]	[70.6111-483.807]	[108.536-651.786]	[255.275-1287.52]	[181.409-772.751]	[197.592-841.396]	[189.328-806.344]	[62.0388-359.053]	[59.4158-425.772]	[45.8172-374.685]	[64.7757-302.764]	[87.5662-315.952]
OG0006320	[3018-3018]	[1061-1061]	[8279-8279]	[1337-1337]	[3303-3303]	[314-314]	[3943-3943]	[6276-6276]	[3655-3655]	[580-580]	[481-481]	[482-482]	[8-8]	[1935-1935]	[6300-6300]	[282-282]	[1586-1586]	[329-329]	[554-554]	[564-564]	[560-560]	[2828-2828]	[1446-1446]	[2607-2607]	[506-506]	[1175-1175]	[662-662]	[181.409-21294.5]	[344.071-7678.04]	[255.275-11256.1]	[408.014-11256.1]	[215.21-5949.62]	[181.409-5702.01]	[290.124-8359.3]	[877.969-22219]	[1182.52-19559.2]	[166.545-3727.46]	[64.7757-1086.08]	[64.7757-344.071]	[30.9365-140.352]	[359.053-6758.81]	[390.995-5019.33]	[290.124-1969.91]	[425.772-2542.38]	[302.764-1526.29]	[234.391-955.949]	[278.011-1133.28]	[266.401-1182.52]	[598.592-3423.63]	[841.396-5949.62]	[680.128-5464.71]	[329.713-1526.29]	[463.634-1661.79]
OG0000530	[4493-4493]	[5238-5238]	[8499-8499]	[5267-5267]	[9763-9763]	[669-669]	[2667-2667]	[4598-4598]	[9879-9879]	[1176-1176]	[2169-2169]	[2348-2348]	[3440-3440]	[2423-2423]	[2951-2951]	[1449-1449]	[2991-2991]	[1440-1440]	[2619-2619]	[3332-3332]	[2778-2778]	[5312-5312]	[4946-4946]	[4104-4104]	[593-593]	[2262-2262]	[1895-1895]	[359.053-42033.7]	[772.751-17217.7]	[709.7-31217]	[841.396-23183.7]	[624.624-17965.2]	[444.301-14525.8]	[549.733-15814.6]	[955.949-23183.7]	[1661.79-27480]	[463.634-10338.7]	[444.301-7358.52]	[1133.28-5702.01]	[1343.46-5949.62]	[573.644-10787.7]	[680.128-8722.27]	[877.969-5949.62]	[1086.08-6477.54]	[1086.08-5702.01]	[1133.28-4810.43]	[1401.83-5949.62]	[1462.74-6477.54]	[1182.52-6758.81]	[1809.3-12786.8]	[1592.6-12786.8]	[573.644-2652.81]	[1133.28-3889.33]
OG0003161	[2207-2207]	[5985-5985]	[6409-6409]	[19700-19700]	[5779-5779]	[1065-1065]	[10359-10359]	[26654-26654]	[23025-23025]	[3332-3332]	[2289-2289]	[2589-2589]	[3146-3146]	[2234-2234]	[4129-4129]	[1341-1341]	[5362-5362]	[1342-1342]	[8291-8291]	[7266-7266]	[5814-5814]	[19823-19823]	[27648-27648]	[18878-18878]	[10331-10331]	[4178-4178]	[3414-3414]	[408.014-47749.7]	[1287.52-28673.1]	[877.969-38608.4]	[1086.08-29918]	[997.496-28673.1]	[444.301-13921.3]	[1182.52-35462.2]	[3572.32-86572.6]	[5949.62-98345.3]	[740.555-15814.6]	[709.7-11744.8]	[1182.52-5949.62]	[1401.83-5949.62]	[877.969-16501.2]	[1343.46-17217.7]	[1969.91-13342]	[3423.63-20408.4]	[1969.91-9908.51]	[2055.48-8722.27]	[3423.63-14525.8]	[3144.57-13342]	[5237.29-31217]	[8359.3-56598.2]	[8011.44-64294.8]	[2652.81-12254.7]	[2055.48-7052.29]
OG0001285	[2482-2482]	[472-472]	[7881-7881]	[2061-2061]	[3634-3634]	[552-552]	[1895-1895]	[2660-2660]	[2648-2648]	[374-374]	[483-483]	[573-573]	[1303-1303]	[1873-1873]	[1343-1343]	[561-561]	[2446-2446]	[1344-1344]	[1699-1699]	[2412-2412]	[1747-1747]	[1930-1930]	[3551-3551]	[5950-5950]	[1528-1528]	[2154-2154]	[1273-1273]	[159.573-18745.3]	[315.952-7052.29]	[234.391-10338.7]	[504.855-13921.3]	[302.764-8722.27]	[244.611-8011.44]	[266.401-7678.04]	[463.634-11256.1]	[651.786-10787.7]	[224.597-4810.43]	[128.833-2144.76]	[302.764-1526.29]	[408.014-1809.3]	[374.685-7052.29]	[425.772-5237.29]	[598.592-4058.24]	[916.131-5464.71]	[841.396-4234.47]	[841.396-3572.32]	[916.131-3889.33]	[997.496-4234.47]	[1040.85-5949.62]	[1287.52-8722.27]	[1592.6-13342]	[740.555-3423.63]	[877.969-3144.57]
OG0004161	[203-203]	[157-157]	[835-835]	[40-40]	[263-263]	[17-17]	[330-330]	[324-324]	[161-161]	[236-236]	[79-79]	[79-79]	[120-120]	[309-309]	[207-207]	[105-105]	[418-418]	[440-440]	[518-518]	[1726-1726]	[795-795]	[219-219]	[105-105]	[734-734]	[348-348]	[314-314]	[342-342]	[16.615-2055.48]	[38.498-877.969]	[20.7856-916.131]	[24.8226-709.7]	[10.037-302.764]	[11.0161-390.995]	[42.0021-1233.91]	[54.4926-1343.46]	[56.9019-955.949]	[43.8691-955.949]	[33.7698-573.644]	[40.2128-206.214]	[45.8172-206.214]	[62.0388-1182.52]	[70.6111-916.131]	[108.536-740.555]	[159.573-955.949]	[266.401-1343.46]	[344.071-1401.83]	[425.772-1809.3]	[573.644-2436.55]	[118.253-680.128]	[99.6098-680.128]	[99.6098-806.344]	[159.573-709.7]	[173.819-624.624]
OG0006179	[404-404]	[291-291]	[1226-1226]	[119-119]	[512-512]	[64-64]	[1676-1676]	[2035-2035]	[1372-1372]	[544-544]	[483-483]	[358-358]	[378-378]	[946-946]	[495-495]	[275-275]	[1554-1554]	[526-526]	[919-919]	[1101-1101]	[1004-1004]	[909-909]	[924-924]	[472-472]	[168-168]	[565-565]	[236-236]	[43.8691-5237.29]	[108.536-2436.55]	[43.8691-1969.91]	[56.9019-1592.6]	[28.3341-841.396]	[30.9365-1040.85]	[159.573-4610.23]	[344.071-8359.3]	[408.014-6758.81]	[118.253-2542.38]	[113.291-1887.9]	[181.409-916.131]	[173.819-772.751]	[146.488-2768.02]	[146.488-1809.3]	[197.592-1401.83]	[266.401-1592.6]	[444.301-2237.92]	[390.995-1661.79]	[483.807-2055.48]	[504.855-2237.92]	[206.214-1182.52]	[290.124-1969.91]	[234.391-1887.9]	[123.431-573.644]	[197.592-680.128]
OG0003259	[7019-7019]	[2916-2916]	[7232-7232]	[200-200]	[10419-10419]	[1036-1036]	[2725-2725]	[2556-2556]	[604-604]	[5890-5890]	[3862-3862]	[6193-6193]	[7174-7174]	[15167-15167]	[6411-6411]	[4899-4899]	[13100-13100]	[8588-8588]	[9877-9877]	[14306-14306]	[13655-13655]	[3283-3283]	[2979-2979]	[7298-7298]	[5567-5567]	[3642-3642]	[8657-8657]	[374.685-42033.7]	[651.786-14525.8]	[344.071-15156.5]	[390.995-10787.7]	[215.21-6207.97]	[573.644-18745.3]	[740.555-22219]	[344.071-8359.3]	[302.764-5019.33]	[1526.29-32572.4]	[1401.83-22219]	[2335.13-12254.7]	[3144.57-13921.3]	[1887.9-35462.2]	[1809.3-22219]	[2436.55-16501.2]	[2768.02-16501.2]	[5019.33-26336.5]	[5237.29-22219]	[5949.62-25240.6]	[6758.81-28673.1]	[1969.91-11256.1]	[1592.6-10787.7]	[1661.79-13342]	[2652.81-11744.8]	[3013.68-10338.7]
OG0003252	[1080-1080]	[761-761]	[8670-8670]	[40-40]	[1738-1738]	[33-33]	[2591-2591]	[2389-2389]	[3480-3480]	[1008-1008]	[1169-1169]	[1113-1113]	[1423-1423]	[5431-5431]	[1345-1345]	[722-722]	[4912-4912]	[674-674]	[2121-2121]	[3291-3291]	[3487-3487]	[1768-1768]	[1084-1084]	[1616-1616]	[1457-1457]	[1817-1817]	[1657-1657]	[99.6098-11744.8]	[234.391-5237.29]	[83.881-3727.46]	[91.4114-2542.38]	[22.7184-680.128]	[42.0021-1401.83]	[374.685-11256.1]	[549.733-13921.3]	[709.7-11744.8]	[359.053-7678.04]	[278.011-4610.23]	[549.733-2768.02]	[598.592-2652.81]	[504.855-9496.18]	[408.014-5019.33]	[549.733-3727.46]	[740.555-4610.23]	[1086.08-5464.71]	[877.969-3727.46]	[1401.83-5949.62]	[1661.79-7052.29]	[624.624-3727.46]	[573.644-3889.33]	[463.634-3727.46]	[772.751-3423.63]	[916.131-3281.14]
OG0004723	[547-547]	[0-0]	[586-586]	[0-0]	[156-156]	[0-0]	[1194-1194]	[384-384]	[789-789]	[446-446]	[186-186]	[282-282]	[414-414]	[460-460]	[664-664]	[779-779]	[1411-1411]	[430-430]	[609-609]	[706-706]	[524-524]	[725-725]	[467-467]	[942-942]	[298-298]	[846-846]	[1030-1030]	[12.0822-1526.29]	[15.1796-359.053]	[0.375407-54.4926]	[3.15266-113.291]	[0.160383-24.8226]	[1.19515-70.6111]	[103.978-3144.57]	[152.892-3727.46]	[134.47-2237.92]	[103.978-2237.92]	[83.881-1343.46]	[118.253-598.592]	[166.545-709.7]	[140.352-2652.81]	[197.592-2436.55]	[266.401-1809.3]	[278.011-1661.79]	[315.952-1661.79]	[266.401-1133.28]	[302.764-1233.91]	[290.124-1287.52]	[266.401-1526.29]	[266.401-1809.3]	[234.391-1887.9]	[266.401-1233.91]	[504.855-1733.98]
OG0006155	[49-49]	[1261-1261]	[1770-1770]	[60-60]	[1022-1022]	[32-32]	[745-745]	[784-784]	[306-306]	[1939-1939]	[1863-1863]	[1518-1518]	[1714-1714]	[638-638]	[2489-2489]	[944-944]	[1153-1153]	[1830-1830]	[1833-1833]	[1595-1595]	[2194-2194]	[1322-1322]	[4191-4191]	[1737-1737]	[1216-1216]	[1263-1263]	[741-741]	[27.1135-3281.14]	[146.488-3281.14]	[67.6314-3013.68]	[54.4926-1462.74]	[22.7184-651.786]	[30.9365-1040.85]	[181.409-5464.71]	[118.253-2888.24]	[118.253-1969.91]	[302.764-6758.81]	[444.301-7358.52]	[772.751-3889.33]	[772.751-3423.63]	[278.011-5464.71]	[463.634-5949.62]	[526.817-3727.46]	[651.786-3889.33]	[709.7-3572.32]	[916.131-3727.46]	[916.131-3889.33]	[916.131-3889.33]	[680.128-3889.33]	[806.344-5464.71]	[955.949-7678.04]	[504.855-2237.92]	[526.817-1809.3]
OG0005877	[2038-2038]	[243-243]	[2450-2450]	[4934-4934]	[1653-1653]	[113-113]	[1103-1103]	[3554-3554]	[958-958]	[676-676]	[573-573]	[539-539]	[846-846]	[2683-2683]	[1507-1507]	[721-721]	[2014-2014]	[784-784]	[738-738]	[1177-1177]	[864-864]	[3301-3301]	[6804-6804]	[3928-3928]	[777-777]	[1486-1486]	[1079-1079]	[118.253-13921.3]	[215.21-4810.43]	[123.431-5237.29]	[266.401-7358.52]	[206.214-5702.01]	[76.9642-2436.55]	[244.611-7052.29]	[302.764-7358.52]	[463.634-7678.04]	[255.275-5464.71]	[159.573-2652.81]	[278.011-1462.74]	[329.713-1401.83]	[408.014-7678.04]	[408.014-5019.33]	[549.733-3727.46]	[709.7-4418.36]	[483.807-2542.38]	[425.772-1733.98]	[444.301-1887.9]	[483.807-2144.76]	[1040.85-5949.62]	[1661.79-11256.1]	[1809.3-14525.8]	[483.807-2237.92]	[680.128-2335.13]
OG0000394	[671-671]	[5135-5135]	[3552-3552]	[17-17]	[2737-2737]	[240-240]	[230-230]	[219-219]	[446-446]	[340-340]	[261-261]	[459-459]	[271-271]	[2983-2983]	[1192-1192]	[7342-7342]	[2672-2672]	[4159-4159]	[6680-6680]	[5951-5951]	[13513-13513]	[10955-10955]	[14165-14165]	[7673-7673]	[1232-1232]	[4786-4786]	[2661-2661]	[73.7202-8722.27]	[181.409-4058.24]	[159.573-6758.81]	[91.4114-2542.38]	[36.8545-1040.85]	[140.352-4610.23]	[134.47-3889.33]	[54.4926-1401.83]	[76.9642-1287.52]	[290.124-6477.54]	[80.3491-1343.46]	[140.352-709.7]	[173.819-740.555]	[772.751-15156.5]	[1040.85-12786.8]	[2237.92-15156.5]	[2237.92-13342]	[2237.92-11256.1]	[3144.57-13342]	[3889.33-16501.2]	[4234.47-18745.3]	[2436.55-13921.3]	[4058.24-27480]	[3727.46-29918]	[1086.08-4810.43]	[1887.9-6758.81]
OG0007367	[60-60]	[780-780]	[860-860]	[290-290]	[236-236]	[22-22]	[831-831]	[423-423]	[603-603]	[128-128]	[93-93]	[195-195]	[568-568]	[205-205]	[101-101]	[23-23]	[134-134]	[42-42]	[81-81]	[74-74]	[51-51]	[120-120]	[70-70]	[127-127]	[15-15]	[95-95]	[70-70]	[15.1796-1887.9]	[56.9019-1287.52]	[49.9707-2237.92]	[42.0021-1182.52]	[22.7184-651.786]	[12.0822-425.772]	[42.0021-1233.91]	[123.431-3013.68]	[123.431-2055.48]	[24.8226-549.733]	[40.2128-680.128]	[87.5662-463.634]	[159.573-709.7]	[20.7856-408.014]	[18.1777-234.391]	[20.7856-146.488]	[29.6077-181.409]	[32.3231-173.819]	[28.3341-123.431]	[33.7698-140.352]	[29.6077-128.833]	[29.6077-173.819]	[38.498-278.011]	[32.3231-278.011]	[19.0104-87.5662]	[43.8691-152.892]
